"","DateTime","DAY_OF_WEEK","AIRLINE","ORIGIN_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_DELAY"
"25383","2015-01-02 17:00",5,"DL","LGA",1630,-2
"25528","2015-01-02 17:00",5,"B6","JFK",1640,-3
"25623","2015-01-02 17:00",5,"NK","LGA",1645,-2
"25633","2015-01-02 17:00",5,"DL","JFK",1647,-7
"25643","2015-01-02 17:00",5,"UA","EWR",1649,63
"25735","2015-01-02 17:00",5,"VX","JFK",1655,32
"25782","2015-01-02 17:00",5,"UA","LGA",1656,13
"25795","2015-01-02 17:00",5,"US","JFK",1659,0
"25840","2015-01-02 17:00",5,"AA","JFK",1700,20
"25872","2015-01-02 17:00",5,"MQ","LGA",1700,-10
"25873","2015-01-02 17:00",5,"MQ","JFK",1700,-9
"26249","2015-01-02 17:00",5,"US","EWR",1725,-1
"26311","2015-01-02 17:00",5,"MQ","JFK",1725,-3
"26350","2015-01-02 18:00",5,"UA","JFK",1730,6
"26373","2015-01-02 18:00",5,"AA","LGA",1730,-10
"26383","2015-01-02 18:00",5,"B6","JFK",1730,-1
"26394","2015-01-02 18:00",5,"DL","LGA",1730,42
"26400","2015-01-02 18:00",5,"DL","LGA",1730,9
"26415","2015-01-02 18:00",5,"MQ","LGA",1730,-5
"26536","2015-01-02 18:00",5,"B6","JFK",1739,-5
"26676","2015-01-02 18:00",5,"B6","LGA",1745,22
"26680","2015-01-02 18:00",5,"DL","JFK",1745,71
"26708","2015-01-02 18:00",5,"UA","EWR",1746,37
"26773","2015-01-02 18:00",5,"B6","JFK",1750,-1
"26835","2015-01-02 18:00",5,"WN","LGA",1755,18
"26903","2015-01-02 18:00",5,"UA","EWR",1759,4
"26982","2015-01-02 18:00",5,"MQ","LGA",1800,-6
"27222","2015-01-02 18:00",5,"DL","LGA",1815,22
"27224","2015-01-02 18:00",5,"DL","EWR",1815,-4
"27329","2015-01-02 18:00",5,"UA","EWR",1824,11
"27369","2015-01-02 18:00",5,"DL","LGA",1825,12
"27404","2015-01-02 18:00",5,"UA","EWR",1829,17
"27407","2015-01-02 18:00",5,"US","EWR",1829,-1
"27415","2015-01-02 19:00",5,"US","JFK",1830,77
"27463","2015-01-02 19:00",5,"DL","JFK",1830,31
"27477","2015-01-02 19:00",5,"MQ","LGA",1830,-9
"27480","2015-01-02 19:00",5,"NK","LGA",1830,-9
"27532","2015-01-02 19:00",5,"B6","JFK",1835,-3
"27538","2015-01-02 19:00",5,"B6","JFK",1835,19
"27559","2015-01-02 19:00",5,"B6","JFK",1839,0
"27640","2015-01-02 19:00",5,"AA","JFK",1845,5
"27675","2015-01-02 19:00",5,"DL","LGA",1845,-8
"27676","2015-01-02 19:00",5,"DL","JFK",1845,25
"27779","2015-01-02 19:00",5,"UA","EWR",1851,-3
"27890","2015-01-02 19:00",5,"UA","EWR",1900,70
"27897","2015-01-02 19:00",5,"US","LGA",1900,-5
"27934","2015-01-02 19:00",5,"DL","JFK",1900,-3
"27936","2015-01-02 19:00",5,"DL","LGA",1900,-5
"27967","2015-01-02 19:00",5,"MQ","JFK",1900,-4
"27969","2015-01-02 19:00",5,"MQ","LGA",1900,-9
"28371","2015-01-02 20:00",5,"WN","LGA",1930,59
"28387","2015-01-02 20:00",5,"B6","JFK",1930,-2
"28403","2015-01-02 20:00",5,"EV","EWR",1930,2
"28407","2015-01-02 20:00",5,"EV","LGA",1930,1
"28485","2015-01-02 20:00",5,"EV","LGA",1935,-2
"28572","2015-01-02 20:00",5,"MQ","LGA",1940,-5
"28621","2015-01-02 20:00",5,"AA","JFK",1945,19
"28632","2015-01-02 20:00",5,"B6","LGA",1945,-8
"28657","2015-01-02 20:00",5,"MQ","JFK",1945,30
"28738","2015-01-02 20:00",5,"DL","JFK",1950,-2
"28933","2015-01-02 20:00",5,"B6","JFK",2000,0
"28936","2015-01-02 20:00",5,"B6","JFK",2000,24
"28982","2015-01-02 20:00",5,"EV","EWR",2004,2
"28993","2015-01-02 20:00",5,"VX","JFK",2005,-1
"29256","2015-01-02 20:00",5,"WN","LGA",2025,16
"29270","2015-01-02 20:00",5,"EV","EWR",2025,25
"29316","2015-01-02 21:00",5,"AA","LGA",2030,5
"29320","2015-01-02 21:00",5,"B6","JFK",2030,-4
"29351","2015-01-02 21:00",5,"UA","EWR",2033,-1
"29398","2015-01-02 21:00",5,"DL","JFK",2035,11
"29411","2015-01-02 21:00",5,"UA","EWR",2037,79
"29488","2015-01-02 21:00",5,"AA","JFK",2045,29
"29519","2015-01-02 21:00",5,"EV","EWR",2049,-3
"29602","2015-01-02 21:00",5,"B6","JFK",2055,2
"29629","2015-01-02 21:00",5,"B6","JFK",2059,10
"29670","2015-01-02 21:00",5,"DL","LGA",2100,-1
"29675","2015-01-02 21:00",5,"EV","EWR",2100,1
"29840","2015-01-02 21:00",5,"EV","EWR",2115,-1
"29858","2015-01-02 21:00",5,"UA","EWR",2120,7
"29943","2015-01-02 22:00",5,"B6","LGA",2130,10
"29944","2015-01-02 22:00",5,"B6","JFK",2130,-1
"30038","2015-01-02 22:00",5,"EV","EWR",2140,0
"30046","2015-01-02 22:00",5,"B6","JFK",2142,-3
"30266","2015-01-02 22:00",5,"EV","EWR",2200,14
"30481","2015-01-02 23:00",5,"B6","JFK",2242,9
"30490","2015-01-02 23:00",5,"B6","JFK",2245,0
"30493","2015-01-02 23:00",5,"B6","JFK",2245,-1
"30568","2015-01-02 23:00",5,"B6","JFK",2306,0
"30688","2015-01-02 00:00",5,"B6","JFK",2359,-3
"31019","2015-01-03 06:00",6,"UA","EWR",600,0
"31035","2015-01-03 06:00",6,"US","LGA",600,-8
"31046","2015-01-03 06:00",6,"WN","EWR",600,66
"31129","2015-01-03 06:00",6,"B6","JFK",600,-6
"31177","2015-01-03 06:00",6,"DL","JFK",600,2
"31233","2015-01-03 06:00",6,"EV","LGA",600,0
"31348","2015-01-03 06:00",6,"UA","JFK",605,1
"31352","2015-01-03 06:00",6,"US","EWR",605,-2
"31415","2015-01-03 06:00",6,"UA","EWR",606,-5
"31484","2015-01-03 06:00",6,"UA","EWR",612,-3
"31679","2015-01-03 06:00",6,"B6","EWR",625,-4
"31714","2015-01-03 07:00",6,"US","JFK",630,-2
"31746","2015-01-03 07:00",6,"AA","LGA",630,-5
"31752","2015-01-03 07:00",6,"B6","LGA",630,-6
"31753","2015-01-03 07:00",6,"B6","JFK",630,-6
"31814","2015-01-03 07:00",6,"EV","EWR",632,21
"31920","2015-01-03 07:00",6,"UA","LGA",641,8
"32116","2015-01-03 07:00",6,"B6","JFK",659,-3
"32118","2015-01-03 07:00",6,"DL","LGA",659,1
"32124","2015-01-03 07:00",6,"UA","LGA",700,5
"32162","2015-01-03 07:00",6,"WN","EWR",700,0
"32183","2015-01-03 07:00",6,"UA","EWR",700,-2
"32197","2015-01-03 07:00",6,"AA","JFK",700,-3
"32237","2015-01-03 07:00",6,"AS","EWR",700,1
"32290","2015-01-03 07:00",6,"AA","JFK",700,-5
"32367","2015-01-03 07:00",6,"WN","LGA",705,-4
"32397","2015-01-03 07:00",6,"DL","LGA",705,-2
"32403","2015-01-03 07:00",6,"EV","LGA",705,89
"32480","2015-01-03 07:00",6,"UA","EWR",712,0
"32586","2015-01-03 07:00",6,"WN","LGA",720,0
"32781","2015-01-03 08:00",6,"AA","LGA",730,7
"32861","2015-01-03 08:00",6,"WN","EWR",735,72
"32929","2015-01-03 08:00",6,"B6","JFK",740,-4
"32989","2015-01-03 08:00",6,"B6","JFK",745,-3
"32990","2015-01-03 08:00",6,"DL","EWR",745,-4
"33122","2015-01-03 08:00",6,"UA","EWR",757,-2
"33126","2015-01-03 08:00",6,"US","LGA",759,-5
"33128","2015-01-03 08:00",6,"AA","EWR",759,0
"33132","2015-01-03 08:00",6,"EV","LGA",759,6
"33196","2015-01-03 08:00",6,"AA","JFK",800,-1
"33199","2015-01-03 08:00",6,"AA","JFK",800,3
"33255","2015-01-03 08:00",6,"DL","LGA",800,0
"33260","2015-01-03 08:00",6,"B6","EWR",800,-1
"33304","2015-01-03 08:00",6,"B6","JFK",802,-2
"33383","2015-01-03 08:00",6,"EV","EWR",809,-8
"33461","2015-01-03 08:00",6,"EV","EWR",811,-3
"33525","2015-01-03 08:00",6,"DL","LGA",815,17
"33639","2015-01-03 08:00",6,"WN","LGA",825,-4
"33683","2015-01-03 08:00",6,"UA","EWR",829,0
"33685","2015-01-03 08:00",6,"B6","JFK",829,2
"33686","2015-01-03 08:00",6,"EV","EWR",829,-5
"33736","2015-01-03 09:00",6,"AA","JFK",830,1
"33745","2015-01-03 09:00",6,"AA","JFK",830,-2
"33765","2015-01-03 09:00",6,"EV","LGA",830,-7
"33847","2015-01-03 09:00",6,"DL","JFK",835,8
"34104","2015-01-03 09:00",6,"EV","LGA",850,0
"34255","2015-01-03 09:00",6,"AA","JFK",900,-6
"34266","2015-01-03 09:00",6,"DL","LGA",900,-1
"34269","2015-01-03 09:00",6,"DL","LGA",900,27
"34270","2015-01-03 09:00",6,"DL","JFK",900,0
"34277","2015-01-03 09:00",6,"DL","EWR",900,-4
"34278","2015-01-03 09:00",6,"DL","LGA",900,69
"34453","2015-01-03 09:00",6,"B6","JFK",912,-5
"34465","2015-01-03 09:00",6,"B6","JFK",914,-6
"34564","2015-01-03 09:00",6,"B6","JFK",920,-4
"34623","2015-01-03 09:00",6,"EV","LGA",925,4
"34879","2015-01-03 10:00",6,"VX","JFK",945,0
"34893","2015-01-03 10:00",6,"AA","LGA",945,-8
"34920","2015-01-03 10:00",6,"F9","LGA",945,-10
"34998","2015-01-03 10:00",6,"EV","LGA",950,-4
"35073","2015-01-03 10:00",6,"EV","LGA",955,-7
"35101","2015-01-03 10:00",6,"B6","JFK",958,26
"35118","2015-01-03 10:00",6,"EV","LGA",959,-8
"35121","2015-01-03 10:00",6,"MQ","LGA",959,-5
"35164","2015-01-03 10:00",6,"AA","JFK",1000,-10
"35176","2015-01-03 10:00",6,"B6","JFK",1000,-3
"35178","2015-01-03 10:00",6,"DL","LGA",1000,-1
"35181","2015-01-03 10:00",6,"DL","LGA",1000,10
"35262","2015-01-03 10:00",6,"WN","LGA",1005,-5
"35367","2015-01-03 10:00",6,"DL","LGA",1010,-5
"35547","2015-01-03 10:00",6,"AA","LGA",1020,7
"35667","2015-01-03 11:00",6,"WN","LGA",1030,26
"35692","2015-01-03 11:00",6,"DL","JFK",1030,133
"35775","2015-01-03 11:00",6,"DL","LGA",1035,-1
"35862","2015-01-03 11:00",6,"B6","LGA",1041,33
"36048","2015-01-03 11:00",6,"AA","LGA",1055,-1
"36164","2015-01-03 11:00",6,"EV","EWR",1100,-4
"36228","2015-01-03 11:00",6,"DL","LGA",1105,-2
"36310","2015-01-03 11:00",6,"MQ","JFK",1110,-1
"36393","2015-01-03 11:00",6,"MQ","LGA",1115,-2
"36612","2015-01-03 12:00",6,"WN","LGA",1130,2
"36677","2015-01-03 12:00",6,"UA","EWR",1135,-1
"36827","2015-01-03 12:00",6,"UA","EWR",1145,0
"36957","2015-01-03 12:00",6,"AA","LGA",1150,-5
"37005","2015-01-03 12:00",6,"VX","LGA",1155,0
"37087","2015-01-03 12:00",6,"UA","JFK",1200,-10
"37090","2015-01-03 12:00",6,"US","JFK",1200,-11
"37100","2015-01-03 12:00",6,"WN","EWR",1200,4
"37113","2015-01-03 12:00",6,"WN","LGA",1200,-5
"37134","2015-01-03 12:00",6,"DL","LGA",1200,-7
"37204","2015-01-03 12:00",6,"B6","JFK",1205,-5
"37207","2015-01-03 12:00",6,"B6","JFK",1205,4
"37212","2015-01-03 12:00",6,"DL","LGA",1205,-5
"37476","2015-01-03 12:00",6,"WN","LGA",1225,25
"37506","2015-01-03 12:00",6,"MQ","LGA",1225,55
"37552","2015-01-03 13:00",6,"AA","JFK",1230,-3
"37565","2015-01-03 13:00",6,"DL","EWR",1230,5
"37642","2015-01-03 13:00",6,"MQ","JFK",1235,-6
"37658","2015-01-03 13:00",6,"EV","EWR",1237,4
"37782","2015-01-03 13:00",6,"NK","LGA",1245,2
"37934","2015-01-03 13:00",6,"EV","EWR",1255,37
"37977","2015-01-03 13:00",6,"US","LGA",1300,-4
"37981","2015-01-03 13:00",6,"VX","JFK",1300,8
"38012","2015-01-03 13:00",6,"AA","EWR",1300,189
"38030","2015-01-03 13:00",6,"DL","EWR",1300,-2
"38141","2015-01-03 13:00",6,"EV","EWR",1308,7
"38310","2015-01-03 13:00",6,"B6","LGA",1319,-1
"38451","2015-01-03 13:00",6,"AA","LGA",1329,64
"38517","2015-01-03 14:00",6,"MQ","LGA",1330,10
"38619","2015-01-03 14:00",6,"UA","LGA",1340,6
"38960","2015-01-03 14:00",6,"UA","EWR",1400,12
"39052","2015-01-03 14:00",6,"UA","JFK",1405,0
"39100","2015-01-03 14:00",6,"B6","JFK",1409,-9
"39215","2015-01-03 14:00",6,"EV","EWR",1415,-2
"39242","2015-01-03 14:00",6,"EV","EWR",1418,1
"39283","2015-01-03 14:00",6,"B6","JFK",1420,1
"39345","2015-01-03 14:00",6,"AA","LGA",1425,166
"39385","2015-01-03 14:00",6,"B6","JFK",1429,4
"39435","2015-01-03 15:00",6,"EV","LGA",1430,-1
"39467","2015-01-03 15:00",6,"UA","EWR",1434,41
"39539","2015-01-03 15:00",6,"UA","EWR",1439,6
"39624","2015-01-03 15:00",6,"US","LGA",1445,7
"39639","2015-01-03 15:00",6,"WN","LGA",1445,48
"39649","2015-01-03 15:00",6,"AA","JFK",1445,18
"39661","2015-01-03 15:00",6,"B6","JFK",1445,-12
"39869","2015-01-03 15:00",6,"US","EWR",1500,-2
"39921","2015-01-03 15:00",6,"DL","LGA",1500,-4
"39945","2015-01-03 15:00",6,"MQ","LGA",1500,-7
"40081","2015-01-03 15:00",6,"MQ","JFK",1510,161
"40094","2015-01-03 15:00",6,"EV","EWR",1511,22
"40155","2015-01-03 15:00",6,"DL","LGA",1515,97
"40160","2015-01-03 15:00",6,"EV","EWR",1515,56
"40205","2015-01-03 15:00",6,"UA","EWR",1520,34
"40310","2015-01-03 15:00",6,"UA","EWR",1528,12
"40320","2015-01-03 15:00",6,"DL","LGA",1529,9
"40344","2015-01-03 16:00",6,"WN","LGA",1530,158
"40356","2015-01-03 16:00",6,"AA","LGA",1530,0
"40369","2015-01-03 16:00",6,"DL","JFK",1530,0
"40374","2015-01-03 16:00",6,"EV","LGA",1530,40
"40381","2015-01-03 16:00",6,"MQ","JFK",1530,4
"40383","2015-01-03 16:00",6,"NK","LGA",1530,13
"40393","2015-01-03 16:00",6,"DL","JFK",1532,4
"40398","2015-01-03 16:00",6,"UA","LGA",1534,22
"40551","2015-01-03 16:00",6,"VX","LGA",1545,12
"40567","2015-01-03 16:00",6,"AA","JFK",1545,14
"40579","2015-01-03 16:00",6,"B6","JFK",1545,6
"40584","2015-01-03 16:00",6,"DL","LGA",1545,21
"40684","2015-01-03 16:00",6,"DL","JFK",1551,97
"40735","2015-01-03 16:00",6,"DL","JFK",1555,5
"40822","2015-01-03 16:00",6,"DL","JFK",1600,53
"40827","2015-01-03 16:00",6,"DL","LGA",1600,8
"40828","2015-01-03 16:00",6,"DL","JFK",1600,26
"40963","2015-01-03 16:00",6,"B6","JFK",1610,1
"41020","2015-01-03 16:00",6,"AA","JFK",1615,9
"41032","2015-01-03 16:00",6,"DL","JFK",1615,8
"41034","2015-01-03 16:00",6,"DL","LGA",1615,0
"41039","2015-01-03 16:00",6,"EV","EWR",1615,26
"41073","2015-01-03 16:00",6,"B6","LGA",1619,18
"41078","2015-01-03 16:00",6,"UA","EWR",1620,13
"41083","2015-01-03 16:00",6,"US","JFK",1620,68
"41230","2015-01-03 17:00",6,"VX","JFK",1630,69
"41253","2015-01-03 17:00",6,"AA","LGA",1630,23
"41271","2015-01-03 17:00",6,"DL","LGA",1630,27
"41430","2015-01-03 17:00",6,"MQ","LGA",1640,5
"41511","2015-01-03 17:00",6,"UA","LGA",1647,49
"41515","2015-01-03 17:00",6,"DL","JFK",1647,-8
"41522","2015-01-03 17:00",6,"UA","EWR",1649,1
"41619","2015-01-03 17:00",6,"WN","LGA",1655,88
"41668","2015-01-03 17:00",6,"B6","JFK",1659,2
"41701","2015-01-03 17:00",6,"AA","JFK",1700,891
"41706","2015-01-03 17:00",6,"AA","LGA",1700,-5
"41737","2015-01-03 17:00",6,"MQ","JFK",1700,46
"41762","2015-01-03 17:00",6,"EV","EWR",1704,4
"42044","2015-01-03 17:00",6,"AS","EWR",1720,13
"42095","2015-01-03 17:00",6,"US","EWR",1725,3
"42098","2015-01-03 17:00",6,"VX","EWR",1725,14
"42148","2015-01-03 17:00",6,"MQ","JFK",1725,11
"42167","2015-01-03 17:00",6,"B6","EWR",1728,46
"42173","2015-01-03 17:00",6,"VX","EWR",1729,27
"42199","2015-01-03 18:00",6,"AA","JFK",1730,-3
"42218","2015-01-03 18:00",6,"DL","EWR",1730,3
"42225","2015-01-03 18:00",6,"DL","LGA",1730,9
"42261","2015-01-03 18:00",6,"EV","LGA",1731,3
"42284","2015-01-03 18:00",6,"WN","EWR",1735,74
"42490","2015-01-03 18:00",6,"DL","JFK",1745,15
"42689","2015-01-03 18:00",6,"UA","EWR",1758,10
"42700","2015-01-03 18:00",6,"B6","JFK",1759,2
"42706","2015-01-03 18:00",6,"UA","JFK",1800,2
"42707","2015-01-03 18:00",6,"UA","EWR",1800,34
"42737","2015-01-03 18:00",6,"UA","EWR",1800,65
"42833","2015-01-03 18:00",6,"DL","EWR",1805,173
"42875","2015-01-03 18:00",6,"UA","EWR",1810,95
"42902","2015-01-03 18:00",6,"AA","EWR",1810,18
"42910","2015-01-03 18:00",6,"B6","JFK",1810,28
"42941","2015-01-03 18:00",6,"EV","EWR",1813,19
"42975","2015-01-03 18:00",6,"AA","LGA",1815,66
"42985","2015-01-03 18:00",6,"DL","JFK",1815,15
"43073","2015-01-03 18:00",6,"UA","EWR",1824,14
"43151","2015-01-03 19:00",6,"UA","EWR",1830,70
"43258","2015-01-03 19:00",6,"AA","JFK",1835,33
"43273","2015-01-03 19:00",6,"B6","JFK",1835,48
"43281","2015-01-03 19:00",6,"MQ","LGA",1835,43
"43282","2015-01-03 19:00",6,"B6","JFK",1836,-4
"43284","2015-01-03 19:00",6,"UA","LGA",1837,14
"43294","2015-01-03 19:00",6,"B6","JFK",1839,-4
"43322","2015-01-03 19:00",6,"AA","EWR",1840,25
"43349","2015-01-03 19:00",6,"UA","EWR",1845,36
"43389","2015-01-03 19:00",6,"DL","LGA",1845,-3
"43503","2015-01-03 19:00",6,"WN","LGA",1855,49
"43577","2015-01-03 19:00",6,"UA","EWR",1900,84
"43618","2015-01-03 19:00",6,"DL","JFK",1900,16
"43626","2015-01-03 19:00",6,"DL","LGA",1900,30
"43664","2015-01-03 19:00",6,"UA","EWR",1902,93
"43787","2015-01-03 19:00",6,"EV","EWR",1910,34
"43841","2015-01-03 19:00",6,"DL","EWR",1915,76
"43877","2015-01-03 19:00",6,"UA","EWR",1920,110
"43914","2015-01-03 19:00",6,"DL","LGA",1920,36
"43923","2015-01-03 19:00",6,"EV","LGA",1920,-2
"43985","2015-01-03 19:00",6,"UA","EWR",1928,91
"43994","2015-01-03 20:00",6,"UA","EWR",1930,109
"44033","2015-01-03 20:00",6,"AA","EWR",1930,44
"44133","2015-01-03 20:00",6,"EV","LGA",1935,-4
"44184","2015-01-03 20:00",6,"B6","LGA",1940,57
"44251","2015-01-03 20:00",6,"AA","JFK",1945,13
"44262","2015-01-03 20:00",6,"B6","LGA",1945,3
"44268","2015-01-03 20:00",6,"DL","LGA",1945,19
"44380","2015-01-03 20:00",6,"DL","JFK",1951,16
"44536","2015-01-03 20:00",6,"B6","JFK",2000,17
"44723","2015-01-03 20:00",6,"UA","EWR",2015,58
"44741","2015-01-03 20:00",6,"UA","EWR",2015,31
"44806","2015-01-03 20:00",6,"AA","JFK",2020,130
"44852","2015-01-03 20:00",6,"EV","EWR",2025,180
"44869","2015-01-03 20:00",6,"DL","JFK",2029,239
"44872","2015-01-03 20:00",6,"DL","JFK",2029,23
"44873","2015-01-03 21:00",6,"UA","EWR",2030,27
"44895","2015-01-03 21:00",6,"AA","LGA",2030,133
"44899","2015-01-03 21:00",6,"B6","JFK",2030,-3
"45068","2015-01-03 21:00",6,"EV","EWR",2049,124
"45071","2015-01-03 21:00",6,"UA","EWR",2050,87
"45092","2015-01-03 21:00",6,"UA","EWR",2050,137
"45128","2015-01-03 21:00",6,"WN","EWR",2055,22
"45172","2015-01-03 21:00",6,"B6","JFK",2059,115
"45175","2015-01-03 21:00",6,"B6","JFK",2059,131
"45210","2015-01-03 21:00",6,"B6","LGA",2100,-4
"45212","2015-01-03 21:00",6,"B6","EWR",2100,197
"45374","2015-01-03 21:00",6,"UA","EWR",2118,19
"45382","2015-01-03 21:00",6,"US","JFK",2120,70
"45416","2015-01-03 21:00",6,"UA","EWR",2125,145
"45473","2015-01-03 22:00",6,"UA","EWR",2135,NA
"45487","2015-01-03 22:00",6,"B6","JFK",2135,14
"45499","2015-01-03 22:00",6,"B6","JFK",2139,0
"45500","2015-01-03 22:00",6,"B6","EWR",2139,101
"45523","2015-01-03 22:00",6,"B6","JFK",2140,7
"45541","2015-01-03 22:00",6,"B6","JFK",2142,73
"45565","2015-01-03 22:00",6,"B6","JFK",2145,80
"45715","2015-01-03 22:00",6,"B6","JFK",2158,146
"45800","2015-01-03 22:00",6,"EV","EWR",2205,140
"45949","2015-01-03 23:00",6,"B6","JFK",2245,116
"45976","2015-01-03 23:00",6,"B6","JFK",2255,117
"46120","2015-01-03 00:00",6,"B6","JFK",2359,121
"46341","2015-01-04 06:00",7,"UA","LGA",545,-3
"46357","2015-01-04 06:00",7,"AA","JFK",545,-2
"46360","2015-01-04 06:00",7,"B6","JFK",545,3
"46457","2015-01-04 06:00",7,"UA","EWR",600,0
"46466","2015-01-04 06:00",7,"UA","EWR",600,54
"46539","2015-01-04 06:00",7,"AA","LGA",600,-8
"46573","2015-01-04 06:00",7,"B6","JFK",600,-2
"46825","2015-01-04 06:00",7,"B6","JFK",605,-1
"46874","2015-01-04 06:00",7,"US","EWR",610,-1
"46913","2015-01-04 06:00",7,"EV","EWR",610,0
"47018","2015-01-04 06:00",7,"UA","EWR",620,60
"47084","2015-01-04 06:00",7,"UA","EWR",622,-4
"47123","2015-01-04 06:00",7,"B6","EWR",625,-4
"47228","2015-01-04 07:00",7,"EV","EWR",630,-5
"47551","2015-01-04 07:00",7,"DL","JFK",655,-2
"47566","2015-01-04 07:00",7,"B6","JFK",659,0
"47647","2015-01-04 07:00",7,"AA","JFK",700,-5
"47713","2015-01-04 07:00",7,"DL","JFK",700,-2
"47731","2015-01-04 07:00",7,"DL","JFK",700,-7
"47936","2015-01-04 07:00",7,"UA","EWR",715,38
"48013","2015-01-04 07:00",7,"B6","JFK",718,-1
"48171","2015-01-04 07:00",7,"UA","LGA",729,5
"48172","2015-01-04 07:00",7,"B6","JFK",729,-4
"48214","2015-01-04 08:00",7,"AA","JFK",730,-3
"48379","2015-01-04 08:00",7,"B6","JFK",740,-1
"48475","2015-01-04 08:00",7,"DL","JFK",746,9
"48482","2015-01-04 08:00",7,"UA","EWR",750,9
"48562","2015-01-04 08:00",7,"B6","JFK",755,0
"48578","2015-01-04 08:00",7,"UA","EWR",757,41
"48581","2015-01-04 08:00",7,"EV","EWR",757,7
"48584","2015-01-04 08:00",7,"UA","EWR",758,4
"48588","2015-01-04 08:00",7,"US","LGA",759,-3
"48591","2015-01-04 08:00",7,"DL","LGA",759,0
"48593","2015-01-04 08:00",7,"EV","EWR",759,-2
"48594","2015-01-04 08:00",7,"EV","LGA",759,15
"48652","2015-01-04 08:00",7,"AA","JFK",800,-4
"48658","2015-01-04 08:00",7,"AA","JFK",800,-1
"48688","2015-01-04 08:00",7,"B6","JFK",800,-2
"48691","2015-01-04 08:00",7,"B6","JFK",800,-5
"48703","2015-01-04 08:00",7,"DL","JFK",800,-4
"48714","2015-01-04 08:00",7,"DL","LGA",800,-3
"48822","2015-01-04 08:00",7,"MQ","LGA",805,-3
"48923","2015-01-04 08:00",7,"EV","EWR",811,15
"48927","2015-01-04 08:00",7,"AA","LGA",812,103
"48972","2015-01-04 08:00",7,"AA","LGA",815,-4
"48979","2015-01-04 08:00",7,"B6","JFK",815,-1
"48997","2015-01-04 08:00",7,"DL","JFK",815,-5
"49119","2015-01-04 08:00",7,"WN","LGA",825,14
"49135","2015-01-04 08:00",7,"B6","JFK",825,-2
"49166","2015-01-04 08:00",7,"EV","EWR",829,12
"49171","2015-01-04 09:00",7,"UA","JFK",830,-3
"49216","2015-01-04 09:00",7,"AA","JFK",830,307
"49243","2015-01-04 09:00",7,"DL","JFK",830,3
"49353","2015-01-04 09:00",7,"MQ","LGA",835,-10
"49420","2015-01-04 09:00",7,"B6","JFK",840,0
"49494","2015-01-04 09:00",7,"AA","LGA",845,-7
"49516","2015-01-04 09:00",7,"DL","JFK",845,4
"49619","2015-01-04 09:00",7,"UA","EWR",854,28
"49697","2015-01-04 09:00",7,"UA","EWR",859,17
"49709","2015-01-04 09:00",7,"UA","EWR",900,52
"49742","2015-01-04 09:00",7,"AA","EWR",900,-7
"49760","2015-01-04 09:00",7,"B6","EWR",900,-2
"49794","2015-01-04 09:00",7,"MQ","LGA",900,2
"49854","2015-01-04 09:00",7,"DL","LGA",905,-1
"49898","2015-01-04 09:00",7,"EV","EWR",909,49
"49904","2015-01-04 09:00",7,"UA","EWR",910,20
"49936","2015-01-04 09:00",7,"DL","JFK",910,2
"50044","2015-01-04 09:00",7,"VX","JFK",920,4
"50127","2015-01-04 09:00",7,"AA","LGA",925,-7
"50162","2015-01-04 09:00",7,"EV","EWR",929,-1
"50163","2015-01-04 09:00",7,"MQ","LGA",929,-7
"50211","2015-01-04 10:00",7,"B6","LGA",930,-3
"50287","2015-01-04 10:00",7,"HA","JFK",935,1
"50373","2015-01-04 10:00",7,"DL","LGA",940,91
"50385","2015-01-04 10:00",7,"NK","LGA",940,21
"50460","2015-01-04 10:00",7,"EV","LGA",945,65
"50532","2015-01-04 10:00",7,"EV","LGA",950,-4
"50554","2015-01-04 10:00",7,"B6","JFK",952,-5
"50638","2015-01-04 10:00",7,"B6","JFK",958,25
"50647","2015-01-04 10:00",7,"US","JFK",959,2
"50658","2015-01-04 10:00",7,"MQ","LGA",959,-6
"50666","2015-01-04 10:00",7,"UA","EWR",1000,19
"50701","2015-01-04 10:00",7,"AA","JFK",1000,17
"50790","2015-01-04 10:00",7,"WN","LGA",1005,-2
"51212","2015-01-04 10:00",7,"AA","EWR",1029,4
"51224","2015-01-04 11:00",7,"US","EWR",1030,-1
"51259","2015-01-04 11:00",7,"B6","JFK",1030,31
"51336","2015-01-04 11:00",7,"DL","LGA",1035,17
"51399","2015-01-04 11:00",7,"DL","LGA",1040,-3
"51500","2015-01-04 11:00",7,"EV","EWR",1046,19
"51582","2015-01-04 11:00",7,"NK","LGA",1050,115
"51643","2015-01-04 11:00",7,"DL","JFK",1055,10
"51682","2015-01-04 11:00",7,"B6","JFK",1059,-4
"51887","2015-01-04 11:00",7,"B6","EWR",1110,11
"51965","2015-01-04 11:00",7,"AA","EWR",1115,14
"51973","2015-01-04 11:00",7,"DL","JFK",1115,47
"51987","2015-01-04 11:00",7,"MQ","LGA",1115,-8
"52213","2015-01-04 12:00",7,"VX","JFK",1130,7
"52233","2015-01-04 12:00",7,"AA","LGA",1130,-5
"52344","2015-01-04 12:00",7,"EV","LGA",1135,1
"52420","2015-01-04 12:00",7,"DL","JFK",1140,17
"52569","2015-01-04 12:00",7,"AA","LGA",1150,1
"52620","2015-01-04 12:00",7,"VX","LGA",1155,-6
"52758","2015-01-04 12:00",7,"DL","LGA",1200,-2
